DATE,KOSPI,SP500,VIX,DXY
2024-01-22,2464.35009765625,4850.43017578125,13.1899995803833,103.33000183105469
2024-01-23,2478.610107421875,4864.60009765625,12.550000190734863,103.62000274658203
2024-01-24,2469.68994140625,4868.5498046875,13.140000343322754,103.23999786376953
2024-01-25,2470.340087890625,4894.16015625,13.449999809265137,103.56999969482422
2024-01-26,2478.56005859375,4890.97021484375,13.260000228881836,103.47000122070312
2024-01-27,2478.56005859375,4890.97021484375,13.260000228881836,103.47000122070312
2024-01-28,2478.56005859375,4890.97021484375,13.260000228881836,103.47000122070312
2024-01-29,2500.64990234375,4927.93017578125,13.600000381469727,103.61000061035156
2024-01-30,2498.81005859375,4924.97021484375,13.3100004196167,103.4000015258789
2024-01-31,2497.090087890625,4845.64990234375,14.350000381469727,103.2699966430664
2024-02-01,2542.4599609375,4906.18994140625,13.880000114440918,103.05000305175781
2024-02-02,2615.31005859375,4958.60986328125,13.850000381469727,103.91999816894531
2024-02-03,2615.31005859375,4958.60986328125,13.850000381469727,103.91999816894531
2024-02-04,2615.31005859375,4958.60986328125,13.850000381469727,103.91999816894531
2024-02-05,2591.31005859375,4942.81005859375,13.670000076293945,104.44999694824219
2024-02-06,2576.199951171875,4954.22998046875,13.0600004196167,104.18000030517578
2024-02-07,2609.580078125,4995.06005859375,12.829999923706055,104.04000091552734
2024-02-08,2620.320068359375,4997.91015625,12.789999961853027,104.1500015258789
2024-02-09,2620.320068359375,5026.60986328125,12.930000305175781,104.08000183105469
2024-02-10,2620.320068359375,5026.60986328125,12.930000305175781,104.08000183105469
2024-02-11,2620.320068359375,5026.60986328125,12.930000305175781,104.08000183105469
2024-02-12,2620.320068359375,5021.83984375,13.930000305175781,104.16999816894531
2024-02-13,2649.639892578125,4953.169921875,15.850000381469727,104.95999908447266
2024-02-14,2620.419921875,5000.6201171875,14.380000114440918,104.72000122070312
2024-02-15,2613.800048828125,5029.72998046875,14.010000228881836,104.30000305175781
2024-02-16,2648.760009765625,5005.56982421875,14.239999771118164,104.27999877929688
2024-02-17,2648.760009765625,5005.56982421875,14.239999771118164,104.27999877929688
2024-02-18,2648.760009765625,5005.56982421875,14.239999771118164,104.27999877929688
2024-02-19,2680.260009765625,5005.56982421875,14.239999771118164,104.27999877929688
2024-02-20,2657.7900390625,4975.509765625,15.420000076293945,104.08000183105469
2024-02-21,2653.31005859375,4981.7998046875,15.34000015258789,104.01000213623047
2024-02-22,2664.27001953125,5087.02978515625,14.539999961853027,103.95999908447266
2024-02-23,2667.699951171875,5088.7998046875,13.75,103.94000244140625
2024-02-24,2667.699951171875,5088.7998046875,13.75,103.94000244140625
2024-02-25,2667.699951171875,5088.7998046875,13.75,103.94000244140625
2024-02-26,2647.080078125,5069.52978515625,13.739999771118164,103.83000183105469
2024-02-27,2625.050048828125,5078.18017578125,13.430000305175781,103.83000183105469
2024-02-28,2652.2900390625,5069.759765625,13.84000015258789,103.9800033569336
2024-02-29,2642.360107421875,5096.27001953125,13.399999618530273,104.16000366210938
2024-03-01,2642.360107421875,5137.080078125,13.109999656677246,103.86000061035156
2024-03-02,2642.360107421875,5137.080078125,13.109999656677246,103.86000061035156
2024-03-03,2642.360107421875,5137.080078125,13.109999656677246,103.86000061035156
2024-03-04,2674.27001953125,5130.9501953125,13.489999771118164,103.83000183105469
2024-03-05,2649.39990234375,5078.64990234375,14.460000038146973,103.80000305175781
2024-03-06,2641.489990234375,5104.759765625,14.5,103.37000274658203
2024-03-07,2647.6201171875,5157.35986328125,14.4399995803833,102.81999969482422
2024-03-08,2680.35009765625,5123.68994140625,14.739999771118164,102.73999786376953
2024-03-09,2680.35009765625,5123.68994140625,14.739999771118164,102.73999786376953
2024-03-10,2680.35009765625,5123.68994140625,14.739999771118164,102.73999786376953
2024-03-11,2659.840087890625,5117.93994140625,15.220000267028809,102.87000274658203
2024-03-12,2681.81005859375,5175.27001953125,13.84000015258789,102.95999908447266
2024-03-13,2693.570068359375,5165.31005859375,13.75,102.79000091552734
2024-03-14,2718.760009765625,5150.47998046875,14.399999618530273,103.36000061035156
2024-03-15,2666.840087890625,5117.08984375,14.40999984741211,103.43000030517578
2024-03-16,2666.840087890625,5117.08984375,14.40999984741211,103.43000030517578
2024-03-17,2666.840087890625,5117.08984375,14.40999984741211,103.43000030517578
2024-03-18,2685.840087890625,5149.419921875,14.329999923706055,103.58000183105469
2024-03-19,2656.169921875,5178.509765625,13.819999694824219,103.80999755859375
2024-03-20,2690.139892578125,5224.6201171875,13.039999961853027,103.41000366210938
2024-03-21,2754.860107421875,5241.52978515625,12.920000076293945,104.0
2024-03-22,2748.56005859375,5234.18017578125,13.0600004196167,104.43000030517578
